X;Y;id_local;reseau_loc;nom_loc;id_osm;num_iti;code_com_d;ame_d;regime_d;sens_d;largeur_d;local_d;statut_d;revet_d;code_com_g;ame_g;regime_g;sens_g;largeur_g;local_g;statut_g;revet_g;access_ame;date_maj;trafic_vit;lumiere;d_service;comm;source;project_c;ref_geo
5.73694226737881;45.1666781332821;;;;way/463950034;;"38185";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2020-03-09;;;;;OpenStreetMap;WGS84;
5.7372491;45.1667622004545;;;;way/463950032;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2019-05-11;"30";;;;OpenStreetMap;WGS84;
5.73857996479358;45.1669467173248;;;;way/53215758;;"38185";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2022-02-06;;false;;;OpenStreetMap;WGS84;"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre;mise à jour : 2010"
5.72549070642799;45.1668606488897;;;;way/4221480;;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;"38185";DOUBLE SENS CYCLABLE BANDE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2022-11-09;"30";true;;;OpenStreetMap;WGS84;
5.72860119816431;45.1664386938013;;;;way/493217122;;"38185";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2022-09-12;;true;;;OpenStreetMap;WGS84;
5.72915830475333;45.1669826687061;D 269A;;;way/299529791;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2025-01-07;"50";;;;OpenStreetMap;WGS84;"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre;mise à jour : 2010"
5.72838618751168;45.1669319933253;;;;way/493217125;;"38185";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2024-02-20;;;;;OpenStreetMap;WGS84;
5.7284253;45.1664354504515;;;;way/493217119;;"38185";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2022-07-07;;true;;;OpenStreetMap;WGS84;
5.74073484965829;45.1672333016497;;;;way/199858727;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2017-08-27;"30";;;;OpenStreetMap;WGS84;"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2010"
5.74106553902249;45.1672310903456;;;;way/332004089;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2017-08-27;"30";;;;OpenStreetMap;WGS84;"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2010"
5.74154745870877;45.1704876243858;;;;way/307351821;;"38185";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2020-11-18;;false;;;OpenStreetMap;WGS84;
5.74476295463046;45.170732463125;;;;way/66758026;;"38185";VOIE VERTE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2024-07-31;;true;;;OpenStreetMap;WGS84;
5.75084449473493;45.1704357988049;;;;way/162541551;;"38185";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2025-01-06;;true;;;OpenStreetMap;WGS84;
5.73468895;45.1955172004593;;;;way/1017622663;;"38185";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2022-01-02;;true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010
5.73461545;45.1957265004492;;;;way/1017622662;;"38185";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2022-01-02;;true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010
5.73492538176265;45.1958004460692;D 590;;;way/1347996951;;"38185";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-01-02;"30";true;;;OpenStreetMap;WGS84;
5.73315256479054;45.1993515526077;;;;way/275303025;;"38185";PISTE CYCLABLE;;BIDIRECTIONNEL;"2";TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;"2";;EN SERVICE;LISSE;;2023-02-25;;true;;;OpenStreetMap;WGS84;
5.731966;45.1968080004701;;;;way/82536451;;"38185";RAMPE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2021-08-01;;false;;;OpenStreetMap;WGS84;"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre;mise à jour : 2010"
5.73132615280393;45.1964189046228;;;;way/244071579;;"38185";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2023-02-25;;true;;;OpenStreetMap;WGS84;
5.7312698;45.1962928504496;;;;way/294862625;;"38185";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2019-12-13;;false;;;OpenStreetMap;WGS84;
5.73097020780475;45.1964834093378;;;;way/1131123542;;"38185";AUTRE;ZONE DE RENCONTRE;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE DE RENCONTRE;;;CHAUSSEE;EN SERVICE;LISSE;;2023-01-12;;true;;;OpenStreetMap;WGS84;
5.73172301307608;45.1973964017368;;;;way/244275733;;"38185";AUTRE;AIRE PIETONNE;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;CHAUSSEE;EN SERVICE;LISSE;;2018-12-08;;true;;;OpenStreetMap;WGS84;
5.73379135;45.2009969504689;;;;way/490570902;;"38185";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2024-03-05;;true;;;OpenStreetMap;WGS84;
5.71800475721506;45.1983868795513;D 1075;;;way/923118265;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2023-01-23;"30";;;;OpenStreetMap;WGS84;
5.71775766137919;45.1987187274838;D 1075;;;way/8015624;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2021-05-11;"30";;;;OpenStreetMap;WGS84;
5.711893;45.1908806004517;;;;way/1216182912;;"38185";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2023-10-17;;true;;;OpenStreetMap;WGS84;
5.71268725;45.1905074004518;;;;way/491770458;;"38185";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;ROLLER;2024-06-18;;true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014
5.71405655;45.1912304004528;;;;way/1350960824;;"38185";RAMPE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2025-01-13;;true;;;OpenStreetMap;WGS84;
5.7142234;45.1912686004533;;;;way/1350960808;;"38185";RAMPE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2025-01-13;;true;;;OpenStreetMap;WGS84;
5.71664466677745;45.1910059790012;;;;way/5173431;;"38185";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";DOUBLE SENS CYCLABLE NON MATERIALISE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-07-31;"30";true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2009
5.71566580925123;45.1907444429331;;;;way/697085654;;"38185";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2024-08-08;;true;;;OpenStreetMap;WGS84;
5.71645303616025;45.1916298979935;;;;way/34077355;;"38185";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-07-31;"30";true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2009
5.714684;45.191441350458;;;;way/169805914;;"38185";RAMPE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2024-10-26;;true;;;OpenStreetMap;WGS84;
5.71849900412336;45.1942677519118;;;;way/274849630;;"38185";VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2023-10-26;;true;;;OpenStreetMap;WGS84;
5.71830257768947;45.1922569807367;;;;way/5173398;;"38185";AUTRE;ZONE 30;;;;EN SERVICE;LISSE;"38185";DOUBLE SENS CYCLABLE NON MATERIALISE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-08-04;"30";true;;;OpenStreetMap;WGS84;
5.7157202;45.1882713005893;;;;way/26746600;;"38185";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;ROLLER;2024-11-06;;true;;;OpenStreetMap;WGS84;
5.71551923303114;45.1882762462528;;;;way/488863099;;"38185";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2024-07-31;"30";true;;;OpenStreetMap;WGS84;
5.71660450051839;45.1874394006199;;;;way/168119557;;"38185";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2024-07-07;;true;;;OpenStreetMap;WGS84;
5.71765265;45.1842102011605;D 1075;;;way/69486610;;"38185";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;ROLLER;2024-05-09;"30";true;;;OpenStreetMap;WGS84;
5.71755468082248;45.1841750197377;;;;way/866584326;;"38185";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;ROLLER;2023-11-05;;true;;;OpenStreetMap;WGS84;
5.7181154;45.1859428504565;;;;way/488863107;;"38185";VOIE VERTE;;UNIDIRECTIONNEL;"1.8";CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;"1.8";;EN SERVICE;LISSE;;2023-03-15;;true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010
5.71809047190079;45.1858638317783;;;;way/463337945;;"38185";VOIE VERTE;;UNIDIRECTIONNEL;"1.8";CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;"1.8";;EN SERVICE;LISSE;;2023-03-15;;true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010
5.7181543;45.1858742504495;;;;way/1035105763;;"38185";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;ROLLER;2025-01-04;"30";true;;;OpenStreetMap;WGS84;
5.72121436620967;45.192252612611;;;;way/274849628;;"38185";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2021-07-28;;true;;;OpenStreetMap;WGS84;
5.72014695;45.1910262004552;D 1075;;;way/463337797;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2024-07-31;"30";true;;;OpenStreetMap;WGS84;
5.72031237367052;45.191249512229;;;;way/290670676;;"38185";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2022-10-21;;true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014
5.72003969906508;45.1909857538876;;;;way/463337795;;"38185";AUTRE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2024-07-31;;true;;;OpenStreetMap;WGS84;
5.72089929852758;45.1911385485343;;;;way/463337799;;"38185";COULOIR BUS+VELO;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-07-31;"30";true;;;OpenStreetMap;WGS84;
5.72149461542523;45.1878645654466;;;;way/685577150;;"38185";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2023-09-10;;true;;;OpenStreetMap;WGS84;
5.72197781514997;45.185146442438;;;;way/41283783;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2024-11-28;"30";true;;;OpenStreetMap;WGS84;"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre;mise à jour : 2008"
5.72408102243643;45.188022433656;;;;way/296946264;;"38185";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;"38185";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-08-12;"30";true;;;OpenStreetMap;WGS84;
5.72432792166997;45.19217773438;;;;way/1265875200;;"38185";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2024-06-20;;true;;Piste temporaire;OpenStreetMap;WGS84;
5.72286453453056;45.1887877331681;D 523;;;way/1111597870;;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;"38185";COULOIR BUS+VELO;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;ROLLER;2024-08-04;"30";true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2009
5.7242132;45.1916454504597;;;;way/222513061;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-08-12;"30";true;;;OpenStreetMap;WGS84;
5.72446055780223;45.1936496690302;;;;way/385455366;;"38185";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2019-12-08;;true;;;OpenStreetMap;WGS84;
5.72114925;45.1973230504505;;;;way/944863661;;"38185";RAMPE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;MEUBLE;"38185";AUCUN;;;;;EN SERVICE;MEUBLE;;2024-11-04;;;;;OpenStreetMap;WGS84;survey
5.7103675265637;45.1962997495025;D 531;;;way/254694665;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2023-01-08;"50";true;;;OpenStreetMap;WGS84;
5.71379901126182;45.2006494144077;;;;way/10590712;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2022-11-29;"30";;;;OpenStreetMap;WGS84;
5.7103266;45.2002251504491;;;;way/489402008;;"38185";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2024-11-26;;;;;OpenStreetMap;WGS84;
5.71137851424386;45.1990047863851;D 15;;;way/588444139;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2023-03-17;"50";;;;OpenStreetMap;WGS84;
5.70648237066765;45.2013992914474;;;;way/1000549308;;"38185";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"38185";AUCUN;;;;;EN SERVICE;;;2022-04-20;;;;;OpenStreetMap;WGS84;
5.7107473;45.198861400496;D 15;;;way/258632277;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2022-09-01;"50";;;;OpenStreetMap;WGS84;
5.71166212781142;45.1971672760648;;;;way/924370631;;"38185";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2024-10-22;;;;;OpenStreetMap;WGS84;
5.7118988;45.1967219004486;;;;way/998110471;;"38185";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"38185";AUCUN;;;;;EN SERVICE;;;2021-11-01;;;;;OpenStreetMap;WGS84;
5.70969812073622;45.1984902164211;D 531;;;way/319765990;;"38185";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2024-11-13;"50";true;;;OpenStreetMap;WGS84;
5.7100425;45.1986536504523;;;;way/945717886;;"38185";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2023-01-08;;true;;;OpenStreetMap;WGS84;
5.70986640850639;45.198629181567;D 15;;;way/258632278;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2024-07-22;"50";true;;;OpenStreetMap;WGS84;
5.70903306181621;45.1986138408272;D 531;;;way/344741239;;"38185";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2022-09-01;"50";true;;;OpenStreetMap;WGS84;
5.70900604480861;45.1985849667953;D 531;;;way/344741234;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2024-11-13;"50";true;;;OpenStreetMap;WGS84;
5.70701374783585;45.2011075437293;;;;way/1034225331;;"38185";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"38185";AUCUN;;;;;EN SERVICE;;;2022-02-22;;;;;OpenStreetMap;WGS84;
5.705782542211;45.2017922814353;;;;way/1031984321;;"38185";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"38185";AUCUN;;;;;EN SERVICE;;;2022-04-02;;;;;OpenStreetMap;WGS84;
5.70511360953046;45.2015646788807;D 531;;;way/235121548;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2022-09-01;"50";;;;OpenStreetMap;WGS84;
5.70516895;45.2012253005077;;;;way/1213443566;;"38185";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2023-10-05;;;;;OpenStreetMap;WGS84;
5.72414175983234;45.1610885265637;;;;way/292166941;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2024-10-27;"30";true;;;OpenStreetMap;WGS84;
5.72407385;45.1629805015455;;;;way/177391883;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;"38185";AUCUN;ZONE 30;;;;EN SERVICE;;;2022-07-12;"30";true;;;OpenStreetMap;WGS84;
5.72404222736978;45.1635631650511;;;;way/86408459;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2022-01-16;"30";;;;OpenStreetMap;WGS84;
5.72394762464087;45.1635612303664;;;;way/4342184;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2020-11-03;"30";;;;OpenStreetMap;WGS84;
5.72381547492059;45.165733052765;;;;way/4221380;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2020-11-16;"30";;;;OpenStreetMap;WGS84;
5.72496064206496;45.1645504886327;;;;way/177593628;;"38185";VOIE VERTE;AIRE PIETONNE;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2024-04-16;;;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012
5.7253932055041;45.1677801723385;;;;way/4221478;;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;"38185";DOUBLE SENS CYCLABLE BANDE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2022-11-09;"30";;;;OpenStreetMap;WGS84;
5.72330519950709;45.1680401405028;;;;way/237147549;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2022-08-29;"30";;;;OpenStreetMap;WGS84;
5.72204647960292;45.168840458924;;;;way/1112480613;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-03-24;"50";true;;;OpenStreetMap;WGS84;
5.72294770726462;45.169769457485;;;;way/4014306;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2022-11-12;"50";true;;;OpenStreetMap;WGS84;
5.72314718672252;45.1698467353075;;;;way/237147548;;"38185";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2022-06-08;"30";true;;;OpenStreetMap;WGS84;
5.72315660566754;45.1695788065551;;;;way/1014368309;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-07-31;"30";true;;;OpenStreetMap;WGS84;
5.72136151237883;45.164548387159;;;;way/385181765;;"38185";AUTRE;AIRE PIETONNE;UNIDIRECTIONNEL;"1";TROTTOIR;EN SERVICE;LISSE;"38185";AUTRE;;UNIDIRECTIONNEL;"1";CHAUSSEE;EN SERVICE;LISSE;;2025-01-13;;;;;OpenStreetMap;WGS84;
